array_index,manifest_id,lineage_task,value_head,seed,snapshot_epoch,source_checkpoint_ref,source_checkpoint_sha256,source_training_job_id,validation_module,validation_manifest_sha256,validation_module_sha256,ready_manifest_sha256,code_commit
123,mprime-final-s2-off-2082152039-phase-b-a-rescore,9,off,2082152039,45,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615190/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-faf7d6/snapshots/snapshot_45_1.0000",b74dac0f11b6e56d6bd2666fee1420cee09811237790f5e8678189fe36130355,21303726,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
124,mprime-final-s2-off-2082152039-phase-b-a-rescore,9,off,2082152039,50,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615190/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-faf7d6/snapshots/snapshot_50_1.0000",36a747b63cf9976d95de0c5ef2846b1aa90d5e803af59ffc092f59e940eb207c,21303726,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
125,mprime-final-s2-off-2082152039-phase-b-a-rescore,9,off,2082152039,55,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615190/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-faf7d6/snapshots/snapshot_55_1.0000",6e180ae72c0e1f94062cbb459b0cc1246b11a52a1e4c0c6315113feb3a9493e5,21303726,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
126,mprime-final-s2-off-2082152039-phase-b-a-rescore,9,off,2082152039,60,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615190/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-faf7d6/snapshots/snapshot_60_1.0000",ae0a43439c21b6ecc0e662c910e7acb037fbef1aff50aa067459714bb839d90a,21303726,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
127,mprime-final-s2-off-2082152039-phase-b-a-rescore,9,off,2082152039,65,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615190/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-faf7d6/snapshots/snapshot_65_1.0000",8a929a3f2fe0f301bdc11eef1d79605539fed63e92afb4b8b73a91a7c3c7f3ad,21303726,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
128,mprime-final-s2-off-2082152039-phase-b-a-rescore,9,off,2082152039,70,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615190/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-faf7d6/snapshots/snapshot_70_1.0000",6715f74ff71cb0b10854883786cec74326a6f8ee540824f89b202e4b3ef435cc,21303726,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
129,mprime-final-s2-off-2082152039-phase-b-a-rescore,9,off,2082152039,75,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615190/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-faf7d6/snapshots/snapshot_75_1.0000",6ebf5d3aa4a9c9f2da76742e38f46d61e4dbab60d781b3a613a375ba0ad95d87,21303726,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
130,mprime-final-s2-off-2082152039-phase-b-a-rescore,9,off,2082152039,80,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615190/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-faf7d6/snapshots/snapshot_80_1.0000",f61be353ffab195b4c4d5c0a0b738fc6d98f48c532bf00233f22d5b9779d6ddd,21303726,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
131,mprime-final-s2-off-2082152039-phase-b-a-rescore,9,off,2082152039,85,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615190/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-faf7d6/snapshots/snapshot_85_1.0000",87ecddd9321bdb080e7e8774b11aa23aeecf696f246992f9f7b30a8a1762718b,21303726,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
132,mprime-final-s2-off-2082152039-phase-b-a-rescore,9,off,2082152039,90,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615190/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-faf7d6/snapshots/snapshot_90_1.0000",1fcfeb29440d27b021ef26217b5d8ccbf71657c656a7568035cac2b66b117b40,21303726,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
133,mprime-final-s2-off-2082152039-phase-b-a-rescore,9,off,2082152039,95,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615190/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-faf7d6/snapshots/snapshot_95_1.0000",1e82f9ed7e460750d8ec23a0d480fee62e914128462d02f978d736e5009c9a7b,21303726,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
134,mprime-final-s2-off-2082152039-phase-b-a-rescore,9,off,2082152039,99,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615190/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-faf7d6/snapshots/snapshot_99_1.0000",b47e8cea457c7a8f5c3bd4ed95a6c8c2b70c0e55524250f93798a957a0ed1623,21303726,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
135,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,20,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_20_1.0000",59369c7fd13ceca38914543441c367b44d6488c812b4d81c1c0dec9f44eccc53,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
136,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,25,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_25_1.0000",d24db8e1afaa00bad14733150a27fec75faf80dc8d87af8e536485bf88f571fe,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
137,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,30,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_30_1.0000",1f6b699f112efaf0095fa8e37990d4e86da3188021efe117632c3d7e5c2a2b23,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
138,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,35,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_35_1.0000",19986eef150241539c461f9c27073e89dc3b4a1cd3eee2e3d29aa602ec948781,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
139,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,40,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_40_1.0000",035f30519477ee4771ee91296e68129ea0c2c4dc32ff7d65e7af853cfbbe3607,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
140,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,45,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_45_1.0000",7d5b44237b58e862a9be1b69dc927241be78a3817959d63a19e87722071b3d44,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
141,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,50,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_50_1.0000",732feccefdf67689ed7799386d17230cd09b90d246ee586de9f37a95cc67116f,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
142,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,55,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_55_1.0000",b79fab2eb903871f89bcc7a503921df330a1cf684072ed0b24052aa038dec875,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
143,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,60,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_60_1.0000",acd83819acc7009aa36ab94678613733d52c021f02f38fcc42acdaf4c41ab233,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
144,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,65,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_65_1.0000",b726fa255d732a6681f36addd45395f50adf3113bd6ad2f7e7ccf87c1cb3687d,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
145,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,70,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_70_1.0000",6ff0c6360e5afffde37c183aaf838ebf55a51ca3e29441e91a23b488a466d9ba,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
146,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,75,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_75_1.0000",e94ce627730ab5998222e295d3c9dd39e2033145b706183bcf22ad2e71c10571,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
147,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,80,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_80_1.0000",555675455408a883213080a9505f526943f91f7328e0b343fd329bc721e9643b,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
148,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,85,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_85_1.0000",a2623d05262366995e939a62507968832ad7b350f6f141fda8e4924f6011bdac,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
149,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,90,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_90_1.0000",5bc896d482b245c3a59e5b25e51aa0a488c182cdf3bad7de2f165f948d5f16f9,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
150,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,95,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_95_1.0000",c0afdbdaf9732e3f27fb3fb32049e820b9bad391c4d7b2828592b209bc7b671d,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
151,mprime-final-s2-on-534933607-phase-b-a-rescore,10,on,534933607,99,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615193/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-3c74d66/snapshots/snapshot_99_1.0000",f09edcf812315d54e0473a49430331ce9f44565b2cb1249a9a20ddea616490b6,21303727,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
152,mprime-final-s2-on-923500475-phase-b-a-rescore,11,on,923500475,20,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615194/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-5194f74/snapshots/snapshot_20_1.0000",3afbda98e06fd387f205545d4b3f66133674ecc0ac35edfa328f24454136ddc2,21303728,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
153,mprime-final-s2-on-923500475-phase-b-a-rescore,11,on,923500475,25,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture_2.mprime_mcts-2026-09-15T10:26:14.615194/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04942420-5194f74/snapshots/snapshot_25_1.0000",78af0881bee4bca141b4c5f2e6b8c4af722a0ddcd125716a02997bffdffa6061,21303728,mprime_phase_b_20260906_0,3ab7f0ee1ed8b0bb2f799eaf8b7b917c1be713b99b8e331b98b1bd0cb0942bd9,e032085fa2c1b0a25d6ae0235a642974e87d5e1c3894f4dd20fc68bdc63879d9,5fa02096ba6250802d804ec3d7bf6acd61eca930bd8baffd441f4b73bce92142,ef274cd23605de815800656c97b360ee7ff584b8
